NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	JUN	NA	8	0.48235970735549927	0.02816386	No	
row_1	ATF3	NA	20	0.4011898636817932	0.051378924	No	
row_2	VLDLR	NA	27	0.3794453740119934	0.07354798	No	
row_3	DDIT3	NA	307	0.18689286708831787	0.07116254	No	
row_4	FOS	NA	451	0.16365450620651245	0.073956534	No	
row_5	STC2	NA	831	0.1263136863708496	0.06316584	No	
row_6	SDC4	NA	937	0.12144690006971359	0.06529319	No	
row_7	TNFAIP3	NA	1198	0.10891129076480865	0.059208002	No	
row_8	NR3C1	NA	1314	0.10447940975427628	0.059849124	No	
row_9	KLF6	NA	1392	0.10135334730148315	0.06213673	No	
row_10	IRS2	NA	1418	0.10042308270931244	0.06687554	No	
row_11	SLC37A4	NA	1460	0.09910847246646881	0.070765376	No	
row_12	KLF7	NA	1478	0.09843006730079651	0.07577181	No	
row_13	ATP7A	NA	1530	0.0967424213886261	0.07903963	No	
row_14	KLHL24	NA	1623	0.09367227554321289	0.08014966	No	
row_15	GCK	NA	1704	0.09111253917217255	0.08168654	No	
row_16	EDN2	NA	1872	0.08586960285902023	0.078719944	No	
row_17	LXN	NA	1874	0.08579444140195847	0.08374966	No	
row_18	GALK1	NA	2023	0.08201024681329727	0.081470385	No	
row_19	CCNG2	NA	2103	0.0796143040060997	0.08237492	No	
row_20	PGF	NA	2334	0.07451300323009491	0.075699724	No	
row_21	MAFF	NA	2479	0.07163652032613754	0.07299925	No	
row_22	CDKN1B	NA	2587	0.06973010301589966	0.07196924	No	
row_23	CDKN1C	NA	2616	0.06901229918003082	0.07470435	No	
row_24	LOX	NA	2625	0.06875661015510559	0.078388266	No	
row_25	CCN2	NA	2710	0.06713690608739853	0.07831332	No	
row_26	KDELR3	NA	2730	0.06681860238313675	0.08135236	No	
row_27	SELENBP1	NA	3694	0.05187217891216278	0.03800841	No	
row_28	NDST2	NA	3785	0.050566308200359344	0.036663514	No	
row_29	RORA	NA	3972	0.04790971428155899	0.030534428	No	
row_30	BTG1	NA	4158	0.045797429978847504	0.024328519	No	
row_31	NCAN	NA	4493	0.041592713445425034	0.010692331	No	
row_32	TIPARP	NA	4757	0.03835161030292511	2.8632805E-4	No	
row_33	FBP1	NA	4877	0.03720087185502052	-0.0032473553	No	
row_34	BCL2	NA	5200	0.03330301493406296	-0.016795818	No	
row_35	P4HA2	NA	5201	0.03329562023282051	-0.0148251485	No	
row_36	RRAGD	NA	5429	0.030676232650876045	-0.023950327	No	
row_37	CXCR4	NA	6123	0.023640934377908707	-0.0559519	No	
row_38	MXI1	NA	6344	0.021817969158291817	-0.065263994	No	
row_39	NOCT	NA	6391	0.021363072097301483	-0.066216655	No	
row_40	AKAP12	NA	6441	0.020901566371321678	-0.06734122	No	
row_41	IL6	NA	6571	0.019742127507925034	-0.07239021	No	
row_42	ZFP36	NA	6823	0.017513252794742584	-0.08345121	No	
