NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	TNFAIP3	NA	4	2.8138701915740967	0.00480721	No	
row_1	LGALS3	NA	120	1.6307426691055298	0.004264507	No	
row_2	RASGRP1	NA	223	1.3636153936386108	0.0043483707	No	
row_3	PRCP	NA	550	1.0174486637115479	-0.0063639875	No	
row_4	CALM3	NA	633	0.9585010409355164	-0.0053161755	No	
row_5	ITGAM	NA	635	0.9564771056175232	-3.6437315E-4	No	
row_6	CP	NA	653	0.9420931339263916	0.0038162707	No	
row_7	CD59	NA	663	0.9356746673583984	0.008382494	No	
row_8	ACTN2	NA	740	0.9056748151779175	0.00971949	No	
row_9	ANXA5	NA	958	0.815328061580658	0.0042606504	No	
row_10	STX4	NA	1400	0.6736461520195007	-0.01199441	No	
row_11	GNAI2	NA	1451	0.6629782319068909	-0.009404281	No	
row_12	DOCK9	NA	1627	0.6255388259887695	-0.012838829	No	
row_13	APOBEC3G	NA	1639	0.6240750551223755	-0.008369001	No	
row_14	SERPINC1	NA	1652	0.6200921535491943	-0.00394737	No	
row_15	CR1	NA	1676	0.61637943983078	-5.591079E-5	No	
row_16	PLEK	NA	1710	0.6087009310722351	0.0033535743	No	
row_17	KYNU	NA	1752	0.5980050563812256	0.00637748	No	
row_18	PCLO	NA	1909	0.5706979632377625	0.0038586832	No	
row_19	SERPINB2	NA	1990	0.5568511486053467	0.00500289	No	
row_20	CR2	NA	2104	0.5409237146377563	0.0045565814	No	
row_21	APOC1	NA	2228	0.527978777885437	0.003628299	No	
row_22	TIMP2	NA	2252	0.5251938104629517	0.0075197583	No	
row_23	PLAUR	NA	2318	0.5154783129692078	0.009386926	No	
row_24	MMP14	NA	2326	0.5144058465957642	0.014049544	No	
row_25	TMPRSS6	NA	2523	0.48848941922187805	0.00960285	No	
row_26	CTSB	NA	2638	0.4728986620903015	0.009108345	No	
row_27	PPP4C	NA	2811	0.454048216342926	0.005818389	No	
row_28	CFB	NA	2856	0.44838687777519226	0.008697703	No	
row_29	DGKG	NA	3004	0.437467098236084	0.0066126822	No	
row_30	JAK2	NA	3044	0.4332467317581177	0.009732983	No	
row_31	CD36	NA	3057	0.4316295087337494	0.014154614	No	
row_32	PSEN1	NA	3331	0.4022791385650635	0.005996719	No	
row_33	HSPA1A	NA	3542	0.3793877363204956	8.7526126E-4	No	
row_34	GZMK	NA	3553	0.3787805736064911	0.005393287	No	
row_35	CLU	NA	3689	0.36924463510513306	0.0038866356	No	
row_36	F8	NA	3793	0.36254769563674927	0.003922302	No	
row_37	SRC	NA	3809	0.3613678812980652	0.008199341	No	
row_38	CD46	NA	3841	0.359101802110672	0.011705221	No	
row_39	SERPINE1	NA	3894	0.35342898964881897	0.014198954	No	
row_40	APOA4	NA	4017	0.3410065174102783	0.013318869	No	
row_41	RCE1	NA	4183	0.3291134834289551	0.010366295	No	
row_42	NOTCH4	NA	4499	0.3039850890636444	1.8410933E-4	No	
row_43	F7	NA	4562	0.30070143938064575	0.0021958693	No	
row_44	HNF4A	NA	4609	0.29704639315605164	0.004978788	No	
row_45	GRB2	NA	4781	0.28646010160446167	0.0017370298	No	
row_46	L3MBTL4	NA	4830	0.2819274365901947	0.0044235536	No	
row_47	GCA	NA	5115	0.2638503909111023	-0.0042645126	No	
row_48	F5	NA	5149	0.2616424262523651	-8.5502764E-4	No	
row_49	PDGFB	NA	5446	0.246828094124794	-0.010121463	No	
row_50	CALM1	NA	5601	0.23769201338291168	-0.0125438655	No	
row_51	CASP9	NA	5677	0.23331686854362488	-0.011158672	No	
row_52	SERPINA1	NA	5689	0.23299062252044678	-0.0066888435	No	
row_53	CPM	NA	5906	0.22090905904769897	-0.012099486	No	
row_54	KCNIP3	NA	6086	0.2123013734817505	-0.015726823	No	
row_55	DGKH	NA	6098	0.21163390576839447	-0.011256995	No	
row_56	PLA2G4A	NA	6145	0.20890982449054718	-0.008474076	No	
row_57	HPCAL4	NA	6205	0.20654691755771637	-0.006317724	No	
row_58	FN1	NA	6235	0.2047705203294754	-0.002715449	No	
row_59	RBSN	NA	6344	0.19936242699623108	-0.00292077	No	
row_60	OLR1	NA	6476	0.1928011178970337	-0.004234632	No	
row_61	TFPI2	NA	6571	0.18837061524391174	-0.003765189	No	
row_62	LYN	NA	6682	0.18414776027202606	-0.004066905	No	
row_63	GNG2	NA	6833	0.1785242259502411	-0.006296518	No	
row_64	MMP8	NA	6835	0.1783563494682312	-0.0013447151	No	
row_65	ME1	NA	6919	0.17469145357608795	-3.4510088E-4	No	
row_66	SERPING1	NA	7162	0.16598628461360931	-0.0070088757	No	
row_67	MMP13	NA	7206	0.16402044892311096	-0.0040813647	No	
row_68	RAF1	NA	7377	0.15730403363704681	-0.0072749257	No	
row_69	CCL5	NA	7494	0.15326975286006927	-0.007865827	No	
row_70	IL6	NA	7852	0.1399361491203308	-0.020072304	No	
row_71	S100A13	NA	7912	0.13719585537910461	-0.017915951	No	
row_72	GP1BA	NA	8096	0.1311984658241272	-0.02173608	No	
row_73	DOCK4	NA	8188	0.12739667296409607	-0.021122044	No	
row_74	CTSS	NA	8337	0.1217135488986969	-0.023255263	No	
row_75	PLA2G7	NA	8612	0.11362846940755844	-0.031461354	No	
row_76	VCPIP1	NA	8822	0.10685219615697861	-0.036534615	No	
row_77	LRP1	NA	8846	0.10591598600149155	-0.032643154	No	
row_78	CASP3	NA	8919	0.10400260239839554	-0.03111337	No	
row_79	CDA	NA	8962	0.10240662842988968	-0.028137662	No	
row_80	KLK1	NA	9111	0.0988042950630188	-0.030270878	No	
row_81	FCER1G	NA	9313	0.09318514168262482	-0.03495856	No	
row_82	APOBEC3F	NA	9359	0.09168753027915955	-0.032127444	No	
row_83	PLAT	NA	9368	0.09136343747377396	-0.027513023	No	
row_84	ZEB1	NA	9426	0.0902194231748581	-0.025260275	No	
row_85	PCSK9	NA	9606	0.08419635146856308	-0.028887613	No	
row_86	USP15	NA	9886	0.07618070393800735	-0.03733469	No	
row_87	FCN1	NA	10041	0.07176825404167175	-0.039757095	No	
row_88	CASP10	NA	10091	0.06989413499832153	-0.03711877	No	
row_89	CA2	NA	10166	0.0683121308684349	-0.03568538	No	
row_90	PIK3R5	NA	10254	0.06579041481018066	-0.034878552	No	
row_91	GPD2	NA	10300	0.06467323005199432	-0.032047436	No	
row_92	LCP2	NA	10304	0.06443435698747635	-0.027192028	No	
row_93	ERAP2	NA	10527	0.05793137848377228	-0.032891855	No	
row_94	CTSL	NA	10614	0.056283675134181976	-0.032036833	No	
row_95	FDX1	NA	10621	0.05612820386886597	-0.027326018	No	
row_96	CDH13	NA	10624	0.05582275241613388	-0.022422412	No	
row_97	S100A9	NA	10705	0.05358988791704178	-0.021278206	No	
row_98	ITIH1	NA	10759	0.05236031487584114	-0.01883267	No	
row_99	CPQ	NA	10874	0.04918231442570686	-0.019327175	No	
row_100	CASP5	NA	11186	0.04160335659980774	-0.029316572	No	
row_101	PIK3CG	NA	11196	0.04146327078342438	-0.024750348	No	
row_102	LTF	NA	11223	0.04069091007113457	-0.021003481	No	
row_103	PLG	NA	11285	0.039186760783195496	-0.018943524	No	
row_104	ADAM9	NA	11367	0.03703858703374863	-0.017847516	No	
row_105	MT3	NA	11372	0.036846619099378586	-0.013040305	No	
row_106	DOCK10	NA	11466	0.03464314341545105	-0.012522665	No	
row_107	EHD1	NA	11489	0.0341610424220562	-0.008583008	No	
row_108	C9	NA	11520	0.0331733264029026	-0.0050289305	No	
row_109	PHEX	NA	11544	0.032736632972955704	-0.0011374713	No	
row_110	AKAP10	NA	11583	0.032013263553380966	0.0020310266	No	
row_111	SPOCK2	NA	11603	0.03148876130580902	0.006115276	No	
row_112	C4BPB	NA	11617	0.031139302998781204	0.010488709	No	
row_113	GATA3	NA	11738	0.02857237681746483	0.009705019	No	
row_114	LAMP2	NA	11767	0.02817663364112377	0.013355492	No	
row_115	C2	NA	11794	0.027671605348587036	0.017102359	No	
row_116	ANG	NA	12212	0.019464358687400818	0.0020040355	No	
row_117	C1S	NA	12239	0.018950190395116806	0.0057509025	No	
row_118	PRSS3	NA	12271	0.018611643463373184	0.009256783	No	
row_119	MSRB1	NA	12291	0.018122229725122452	0.013341032	No	
row_120	BRPF3	NA	12306	0.018036101013422012	0.017666267	No	
row_121	MMP12	NA	12355	0.01687457598745823	0.020352792	No	
row_122	F10	NA	12474	0.014581449329853058	0.019665496	No	
row_123	KCNIP2	NA	12643	0.011110448278486729	0.01656833	No	
row_124	USP8	NA	12754	0.0086776502430439	0.016266614	No	
row_125	USP16	NA	13173	1.0030159319285303E-4	0.0011200939	No	
row_126	GMFB	NA	13211	-6.113359704613686E-4	0.0043367893	No	
row_127	IRF2	NA	13245	-0.001045553362928331	0.0077462746	No	
row_128	CTSO	NA	13334	-0.0023345102090388536	0.008504902	No	
row_129	KLKB1	NA	13572	-0.007959459908306599	0.0020821139	No	
row_130	C3	NA	13631	-0.009125073440372944	0.0042866636	No	
row_131	F2	NA	13760	-0.011707577854394913	0.0031173942	No	
row_132	PDP1	NA	13798	-0.012376135215163231	0.0063340897	No	
row_133	MAFF	NA	13925	-0.015266021713614464	0.005261215	No	
row_134	CASP4	NA	13938	-0.015366715379059315	0.009682846	No	
row_135	DUSP6	NA	14059	-0.018122229725122452	0.008899156	No	
row_136	PPP2CB	NA	14224	-0.02174709551036358	0.0059947795	No	
row_137	LIPA	NA	14307	-0.02327912114560604	0.007042591	No	
row_138	CBLB	NA	14445	-0.02574516087770462	0.005439545	No	
row_139	SCG3	NA	14639	-0.030248062685132027	0.0011374434	No	
row_140	C1QC	NA	14680	-0.030898695811629295	0.004209547	No	
row_141	XPNPEP1	NA	15325	-0.052249934524297714	-0.02182959	No	
row_142	LCK	NA	15361	-0.05326331779360771	-0.0185165	No	
row_143	C1QA	NA	15402	-0.05514473840594292	-0.015444396	No	
row_144	USP14	NA	15756	-0.06942388415336609	-0.027458085	No	
row_145	PIK3CA	NA	16023	-0.08262629806995392	-0.035278596	No	
row_146	RABIF	NA	16189	-0.09002748131752014	-0.03823117	No	
row_147	GNB4	NA	16812	-0.12032672017812729	-0.063209966	No	
row_148	GNAI3	NA	17176	-0.1431424617767334	-0.075705625	Yes	
row_149	HSPA5	NA	17280	-0.1534302681684494	-0.07566996	Yes	
row_150	MMP15	NA	17356	-0.1594122052192688	-0.07428477	Yes	
row_151	COL4A2	NA	17398	-0.1620544195175171	-0.07126086	Yes	
row_152	CDK5R1	NA	17456	-0.16582384705543518	-0.06900811	Yes	
row_153	SIRT6	NA	17494	-0.16900694370269775	-0.06579142	Yes	
row_154	S100A12	NA	17510	-0.17007005214691162	-0.06151438	Yes	
row_155	DYRK2	NA	17585	-0.17711640894412994	-0.06008099	Yes	
row_156	PLSCR1	NA	17653	-0.18194884061813354	-0.058310214	Yes	
row_157	CASP1	NA	17680	-0.1839459091424942	-0.054563347	Yes	
row_158	FYN	NA	17780	-0.19410598278045654	-0.054334894	Yes	
row_159	WAS	NA	17831	-0.199392169713974	-0.051744763	Yes	
row_160	CXCL1	NA	18146	-0.23038630187511444	-0.061878752	Yes	
row_161	PIM1	NA	18221	-0.23901353776454926	-0.06044536	Yes	
row_162	ATOX1	NA	18415	-0.2616647481918335	-0.06474746	Yes	
row_163	RNF4	NA	18484	-0.2703726887702942	-0.063024886	Yes	
row_164	GP9	NA	18541	-0.27762264013290405	-0.06072394	Yes	
row_165	IRF7	NA	18610	-0.29052892327308655	-0.059001368	Yes	
row_166	PRSS36	NA	18739	-0.30896008014678955	-0.06017064	Yes	
row_167	CEBPB	NA	18839	-0.3271031975746155	-0.059942182	Yes	
row_168	ADRA2B	NA	18994	-0.35675832629203796	-0.062364586	Yes	
row_169	CTSH	NA	19104	-0.3753335475921631	-0.0626181	Yes	
row_170	CTSD	NA	19151	-0.38732674717903137	-0.059835184	Yes	
row_171	CASP7	NA	19202	-0.3978769779205322	-0.057245053	Yes	
row_172	F3	NA	19356	-0.4365491569042206	-0.05961926	Yes	
row_173	TIMP1	NA	19370	-0.43990087509155273	-0.055245828	Yes	
row_174	PRDM4	NA	19379	-0.44244614243507385	-0.050631404	Yes	
row_175	KIF2A	NA	19422	-0.4512132406234741	-0.047655698	Yes	
row_176	ZFPM2	NA	19482	-0.469875305891037	-0.045499343	Yes	
row_177	PSMB9	NA	19510	-0.4771532416343689	-0.041800674	Yes	
row_178	LGMN	NA	19527	-0.4811072051525116	-0.037571833	Yes	
row_179	GNB2	NA	19585	-0.5000888109207153	-0.035319086	Yes	
row_180	DPP4	NA	19647	-0.5191248059272766	-0.03325913	Yes	
row_181	C1R	NA	19670	-0.5276933908462524	-0.029319473	Yes	
row_182	PRKCD	NA	19805	-0.5786465406417847	-0.030777927	Yes	
row_183	DUSP5	NA	19980	-0.6471884250640869	-0.034164276	Yes	
row_184	PFN1	NA	20112	-0.7210047245025635	-0.035478137	Yes	
row_185	CTSV	NA	20131	-0.7281320691108704	-0.03134569	Yes	
row_186	GZMB	NA	20163	-0.7528166770935059	-0.027839813	Yes	
row_187	PREP	NA	20206	-0.7826057076454163	-0.024864104	Yes	
row_188	IRF1	NA	20220	-0.7904290556907654	-0.02049067	Yes	
row_189	CSRP1	NA	20222	-0.7934141755104065	-0.0155388685	Yes	
row_190	CTSC	NA	20226	-0.795613706111908	-0.010683461	Yes	
row_191	GNGT2	NA	20302	-0.855320155620575	-0.009298267	Yes	
row_192	SH2B3	NA	20328	-0.8764365911483765	-0.005503203	Yes	
row_193	RHOG	NA	20511	-1.0555318593978882	-0.009275133	Yes	
row_194	CFH	NA	20550	-1.1057904958724976	-0.0061066346	Yes	
row_195	CD55	NA	20776	-1.512653112411499	-0.0119510535	Yes	
row_196	LTA4H	NA	20804	-1.600279688835144	-0.008252384	Yes	
row_197	GZMA	NA	20814	-1.6298357248306274	-0.0036861605	Yes	
row_198	LAP3	NA	20833	-1.7406632900238037	4.4628585E-4	Yes	
row_199	CD40LG	NA	20850	-1.8887362480163574	0.004675127	Yes	
