NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	JUN	NA	0	5.9753289222717285	0.005	Yes	
row_1	TNFAIP3	NA	4	2.8138701915740967	0.009855407	Yes	
row_2	CADM1	NA	187	1.4315149784088135	0.0060834778	Yes	
row_3	FBN1	NA	286	1.2607733011245728	0.006360131	Yes	
row_4	SPP1	NA	341	1.1973841190338135	0.00875747	Yes	
row_5	CALD1	NA	659	0.939093291759491	-0.0015211111	Yes	
row_6	CD59	NA	663	0.9356746673583984	0.0033342964	Yes	
row_7	DAB2	NA	787	0.8815171122550964	0.0024060141	Yes	
row_8	FAS	NA	821	0.8652697205543518	0.0058154995	Yes	
row_9	TPM1	NA	858	0.849199652671814	0.009080392	Yes	
row_10	THBS2	NA	940	0.8203976154327393	0.010176402	Yes	
row_11	ITGB1	NA	1276	0.71098792552948	-9.6973334E-4	Yes	
row_12	FBLN1	NA	1304	0.7031140327453613	0.0027289363	Yes	
row_13	GADD45B	NA	1366	0.6861884593963623	0.0047888937	Yes	
row_14	EDIL3	NA	1461	0.6600863337516785	0.0052583367	Yes	
row_15	CXCL12	NA	1767	0.5952243804931641	-0.0044418755	Yes	
row_16	FSTL1	NA	1863	0.5766518712043762	-0.0040206304	Yes	
row_17	ADAM12	NA	1883	0.5742204189300537	6.361858E-5	Yes	
row_18	PDLIM4	NA	1905	0.5710397362709045	0.0040514725	Yes	
row_19	CDH6	NA	2047	0.5492977499961853	0.002255637	Yes	
row_20	DCN	NA	2068	0.5462490916252136	0.0062916884	Yes	
row_21	LRRC15	NA	2236	0.5270353555679321	0.0032427197	Yes	
row_22	PLAUR	NA	2318	0.5154783129692078	0.0043387287	Yes	
row_23	MMP14	NA	2326	0.5144058465957642	0.009001347	Yes	
row_24	MSX1	NA	2359	0.5099409222602844	0.012459029	Yes	
row_25	SLC6A8	NA	2381	0.5073057413101196	0.016446883	Yes	
row_26	SERPINE2	NA	2648	0.4722529351711273	0.008626371	Yes	
row_27	GEM	NA	2662	0.469875305891037	0.012999804	Yes	
row_28	ID2	NA	2668	0.46933671832084656	0.017758816	Yes	
row_29	THBS1	NA	2697	0.46625465154647827	0.02140929	Yes	
row_30	CD44	NA	2698	0.46570128202438354	0.026409289	Yes	
row_31	BDNF	NA	2714	0.46461188793182373	0.030686328	Yes	
row_32	CAP2	NA	2720	0.46416378021240234	0.03544534	Yes	
row_33	TGM2	NA	2973	0.4399808645248413	0.02829959	Yes	
row_34	POSTN	NA	3026	0.4355434775352478	0.030793326	Yes	
row_35	APLP1	NA	3093	0.42660757899284363	0.032612298	Yes	
row_36	CDH2	NA	3174	0.41834744811058044	0.033756502	Yes	
row_37	ITGB5	NA	3177	0.41813161969184875	0.03866011	Yes	
row_38	COL1A2	NA	3269	0.4079889953136444	0.03927414	Yes	
row_39	FBN2	NA	3363	0.3985256850719452	0.03979178	Yes	
