NAME	SYMBOL	TITLE	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_0	H2BC21	NA	430	0.26699042320251465	-0.010744827	No	
row_1	LINC01359	NA	1347	0.19321230053901672	-0.04776444	No	
row_2	H2AC6	NA	1429	0.18912623822689056	-0.04456453	No	
row_3	DNAJC9-AS1	NA	1618	0.1800856739282608	-0.046878375	No	
row_4	NFKBIA	NA	1777	0.17445312440395355	-0.04795362	No	
row_5	RPS6KL1	NA	1824	0.17272275686264038	-0.04367864	No	
row_6	PARGP1	NA	2112	0.16160224378108978	-0.051474746	No	
row_7	GTF2IP12	NA	2261	0.15672512352466583	-0.05273354	No	
row_8	NAALADL2	NA	3196	0.1289583146572113	-0.0930412	No	
row_9	MCM8-AS1	NA	3416	0.12327601760625839	-0.098991536	No	
row_10	CCDC184	NA	3606	0.11975006014108658	-0.103624016	No	
row_11	MPG	NA	3677	0.11800777167081833	-0.102568254	No	
row_12	VAMP8	NA	3734	0.11662082374095917	-0.10088777	No	
row_13	H2BC12	NA	3841	0.11415370553731918	-0.10171767	No	
row_14	TUBA3FP	NA	3852	0.11384374648332596	-0.09791752	No	
row_15	NDUFS5	NA	4040	0.10922206193208694	-0.10284944	No	
row_16	PHF5A	NA	4435	0.10038528591394424	-0.11812257	No	
row_17	COA8	NA	4518	0.09861826151609421	-0.118376605	No	
row_18	C4orf36	NA	4711	0.09494496881961823	-0.12408749	No	
row_19	ARHGAP28	NA	4761	0.09404297918081284	-0.12291809	No	
row_20	ZNF219	NA	5055	0.08780140429735184	-0.13378125	No	
row_21	TRAPPC5	NA	5158	0.08589320629835129	-0.13548112	No	
row_22	NEURL4	NA	5240	0.08422806113958359	-0.13622828	No	
row_23	TPD52L1	NA	5496	0.0793893113732338	-0.1455706	No	
row_24	RHBDF1	NA	5622	0.0772201418876648	-0.14870891	No	
row_25	ABT1	NA	5685	0.07607100903987885	-0.14884432	No	
row_26	C1orf122	NA	5873	0.07271037995815277	-0.15515009	No	
row_27	BOLA1	NA	5975	0.07108328491449356	-0.15735887	No	
row_28	CYB5D2	NA	6120	0.06899949908256531	-0.16172516	No	
row_29	PZP	NA	6125	0.0689549669623375	-0.15932396	No	
row_30	CFAP94	NA	6378	0.0645684003829956	-0.16907892	No	
row_31	TAZ	NA	6595	0.06127070635557175	-0.1772173	No	
row_32	CDKN2C	NA	6887	0.05659366026520729	-0.18915804	No	
row_33	DPY30	NA	6896	0.056403763592243195	-0.18742251	No	
row_34	TAF13	NA	6921	0.055998899042606354	-0.18647583	No	
row_35	PAF1	NA	7027	0.05433124676346779	-0.18950836	No	
row_36	ZMAT2	NA	7033	0.054239463061094284	-0.18770921	No	
row_37	SELENOF	NA	7176	0.05219751596450806	-0.19261102	No	
row_38	ELOA-AS1	NA	7241	0.05114259943366051	-0.19378114	No	
row_39	TTI2	NA	7344	0.04982203617691994	-0.19683827	No	
